dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
80,1,0,0x0018,0x0010,17.039452718,0.000045546,64256,65024,0.282783215787464,0.227583515780788,0,234,0,74,3.4508674756,0.0000913555,51.2941358160681,2.51320110033333E-09,6.7944626155761,5.01318371928791E-05,5196.5,0,30.4274740187311,15.4756790730936,TCP,200,0,5,4,9,538,272,17.6813888549805,17.5759654045105,107.6,79.1327997735452,6262,68,4,16,0.0001266002655029,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.915096093,0.0000107,64256,65024,0.284778265538183,0.229236677379771,0,234,0,74,3.4255128716,0.000057324,50.5494143743564,2.42337646666667E-09,6.74495907600044,4.92278017655335E-05,5196.5,0,30.6421413719085,15.5880940618245,TCP,200,0,5,4,9,538,272,17.5575196743011,17.4492146968842,107.6,79.1327997735452,6262,68,4,16,9.25064086914062E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.713991129,0.000105717,64256,65024,0.288296832769878,0.232032070659653,0,234,0,74,3.3847551414,0.00009203925,49.3548150138169,3.48824082916667E-10,6.66478308067376,1.86768327860124E-05,5196.5,0,31.0207392060388,15.7781808048564,TCP,200,0,5,4,9,538,272,17.3432359695435,17.2389962673187,107.6,79.1327997735452,6262,68,4,16,9.36985015869141E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.582511909,0.000027492,64256,65024,0.290538381383772,0.233843920134263,0,234,0,74,3.3582943542,0.00005385075,48.5801719549014,1.33075517825E-09,6.61227304029493,3.64795172425568E-05,5196.5,0,31.2619298368938,15.9013865691299,TCP,200,0,5,4,9,538,272,17.2094302177429,17.1054265499115,107.6,79.1327997735452,6262,68,4,16,9.17911529541016E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.441546772,0.000054853,64256,65024,0.292836505254512,0.235725290629159,0,234,0,74,3.3303700476,0.00008408725,47.7532706344137,2.51797292691667E-09,6.55575652163595,5.01794073990184E-05,5206.2,0,31.4506406643346,16.0293197627828,TCP,199,0,5,4,9,537,272,17.074373960495,16.9689047336578,107.4,79.2564403271642,6281.58333333333,68,4,16,0.0001378059387207,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.31086407,0.000065812,64256,65024,0.29519556809141,0.23761734887688,0,234,0,74,3.3039375976,0.0000696295,46.9968945519528,1.552119291E-09,6.50363014759892,3.93969451988349E-05,5196.5,0,31.7630431266357,16.1579797236278,TCP,200,0,5,4,9,538,272,16.9379236698151,16.8337876796722,107.6,79.1327997735452,6262,68,4,16,0.0001211166381835,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,16.155120484,0.000121056,64256,65024,0.297711153295552,0.239695528735141,0,234,0,74,3.273397203,0.000142538,46.0966041937134,8.87212225333333E-09,6.44103592400648,9.4191943675313E-05,5220.8,0,31.9146356332832,16.2992959539896,TCP,198,0,5,4,9,536,272,16.7948024272919,16.6878373622894,107.2,79.4208201082479,6307.66666666667,68,4,16,0.0002050399780273,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.945271514,0.000113662,64256,65024,0.301698880362521,0.242886184423131,0,234,0,74,3.230884308,0.000061039,44.9067675014883,1.60351459266667E-09,6.35736507928713,4.00439083090882E-05,5206.2,0,32.4024597509348,16.5162605407729,TCP,199,0,5,4,9,537,272,16.5728158950806,16.4686188697815,107.4,79.2564403271642,6281.58333333333,68,4,16,4.64916229248047E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.810231767,0.000085449,64256,65024,0.304174409232261,0.244893903056719,0,234,0,74,3.2038260828,0.0000938,44.1472755458004,1.33448388466667E-09,6.30337592018915,3.65305883427391E-05,5220.8,0,32.6074966696984,16.6527854078569,TCP,198,0,5,4,9,536,272,16.4379377365112,16.3336038589478,107.2,79.4208201082479,6307.66666666667,68,4,16,5.60283660888672E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.67408256,0.000098454,64256,65024,0.30646492711252,0.246780524226454,0,234,0,74,3.1774976424,0.000107513,43.3815952400622,3.52536770333333E-09,6.24847467115424,5.93748069751248E-05,5196.5,0,32.9756261573071,16.7810756473989,TCP,200,0,5,4,9,538,272,16.3150806427002,16.2087345123291,107.6,79.1327997735452,6262,68,4,16,0.0001327991485595,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.486903545,0.000012262,64256,65024,0.309939388998709,0.249616322319752,0,234,0,74,3.1402296688,0.000103009,42.347093574675,1.8757309202E-08,6.17352283685802,0.0001369573262078,5196.5,0,33.3494782562611,16.9739099177431,TCP,200,0,5,4,9,538,272,16.1321864128113,16.0245931148529,107.6,79.1327997735452,6262,68,4,16,7.77244567871094E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.359780349,0.000085469,64256,65024,0.312433829575483,0.251626677207744,0,234,0,74,3.1147329446,0.00015452575,41.6528709481624,1.06372640289167E-08,6.12271049890048,0.0001031371127621,5206.2,0,33.5553932964068,17.1106140501266,TCP,199,0,5,4,9,537,272,16.0033886432648,15.8965656757355,107.4,79.2564403271642,6281.58333333333,68,4,16,0.0001165866851806,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.224971562,0.000017583,64256,65024,0.315129859780081,0.253807575186444,0,234,0,74,3.0876533856,0.000130834,40.9232198639064,1.22990372006667E-08,6.06884650304453,0.0001109010243445,5211.2,0,33.8449469403807,17.2589151126782,TCP,199,0,5,4,9,537,272,15.8664748668671,15.7599709033966,107.4,79.298486744704,6288.25,68,4,16,7.67707824707031E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,15.020533953,0.000005962,64256,65024,0.319191462154399,0.257094905124053,0,234,0,74,3.0471173874,0.0001115055,39.8255432653624,7.29066202233333E-09,5.98690144722846,8.53853735854879E-05,5196.5,0,34.3450013278133,17.4824535484356,TCP,200,0,5,4,9,538,272,15.6645793914795,15.5584568977356,107.6,79.1327997735452,6262,68,4,16,0.0001835823059082,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,14.895264724,0.000006532,64256,65024,0.322078966257048,0.259408171980471,0,234,0,74,3.0209133628,0.000094564,39.1691615554756,4.484374776E-09,5.93736013729402,6.69654745073907E-05,5206.2,0,34.591280976007,17.6397556946721,TCP,199,0,5,4,9,537,272,15.5241432189941,15.4197146892548,107.4,79.2564403271642,6281.58333333333,68,4,16,0.0001249313354492,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,14.756941173,0.000006272,64256,65024,0.324659555192296,0.261567753977,0,234,0,74,2.9940083694,0.00004599325,38.4376762453642,1.32261468891667E-09,5.88165866238664,3.63677699194859E-05,5211.2,0,34.8684362276526,17.786607270436,TCP,199,0,5,4,9,537,272,15.4007480144501,15.2924048900604,107.4,79.298486744704,6288.25,68,4,16,9.22679901123047E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,14.574457914,0.000028894,64256,65024,0.326641061961001,0.263106983894193,0,234,0,74,2.9672331738,0.0000426245,37.4284572937558,4.34117503E-10,5.80393069948119,2.08354866273865E-05,5206.2,0,35.0812500546114,17.8912749048051,TCP,199,0,5,4,9,537,272,15.3073222637177,15.2029411792755,107.4,79.2564403271642,6281.58333333333,68,4,16,6.24656677246094E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,14.357119688,0.000005711,64256,65024,0.333197468950455,0.268455106913826,0,234,0,74,2.9149631062,0.00009853875,36.3701208720913,1.461904250825E-08,5.72128558847417,0.0001209092325186,5211.2,0,35.7854081652789,18.2549472701402,TCP,199,0,5,4,9,537,272,15.0061163902283,14.9000704288483,107.4,79.298486744704,6288.25,68,4,16,5.91278076171875E-05,1,1,0,0,0,0,0,0,slow http
