dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
443,1,0,0x0011,0x0014,0.000147886,0.003242336,64128,69888,5.02547515295263,3.40690795151559,0,1449,0,3869,0.0011801541111111,0.05545348625,2.76215178927352E-06,0.0033657500487516,0.0016151467153455,0.0580150846655562,233319.361111111,1793409.92857143,1537.7953968035,2785.99897735188,TCP,2152,6006,9,8,17,2754,6542,1.79087543487549,2.34817028045654,306,507.407134360565,257462,817.75,1338.54470548108,1791701.92857143,0.10822582244873,1,3,0,0,0,0,0,0,Normal
12447,1,0,0x0004,0x0014,0.037165109,0.000061164,1200,0,0.209023360546373,0.209586311404696,0,60,0,54,1.59552560683333,0.000078012,5.42060809160819,2.27729232E-10,2.22910088390832,1.50907001825628E-05,0,0,12.5414016327824,11.3176608158536,TCP,0,0,6,3,9,360,162,28.7049255371094,14.3139119148254,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Normal
443,1,0,0x0011,0x0014,0.000062566,0.108417059,64128,69888,5.0515118911888,3.72423102765623,0,1457,0,2858,0.001290983,0.0619151327142857,5.63790049882612E-06,0.0033343265860417,0.0023075276389345,0.0577436280990526,235614.25,1514502.33333333,1550.25287149594,3445.44573358596,TCP,2160,6006,9,7,16,2762,6476,1.78164482116699,1.87958264350891,306.888888888889,509.917920565934,260016.285714286,925.142857142857,1229.72495957042,1512223.47619048,0.10744833946228,1,3,0,0,0,0,0,0,Normal
443,1,0,0x0011,0x0014,0.000111657,0.005448502,64128,69888,5.01383412964097,3.40245043446747,0,1449,0,3869,0.0014640401111111,0.05560116475,4.73519512667116E-06,0.0033017048465197,0.0021147408188108,0.0574604633336677,233319.361111111,1793409.92857143,1534.23324367014,2782.35384278577,TCP,2152,6006,9,8,17,2754,6542,1.79503345489502,2.35124659538269,306,507.407134360565,257462,817.75,1338.54470548108,1791701.92857143,0.108342885971069,1,3,0,0,0,0,0,0,Normal
443,1,0,0x0011,0x0014,0.000030858,0.112637339,64128,69888,5.05022496495411,3.57068757996184,0,1457,0,5265,0.0018412202499999,0.0737690946666666,1.40935472526378E-05,0.0029632710388882,0.0036349278602673,0.0544359351796979,260016.285714286,4333768.8,1701.92581318954,3814.68456459257,TCP,2160,6006,8,6,14,2696,6410,1.58408784866333,1.68034863471985,337,538.021021009049,289466.619047619,1068.33333333333,2081.00366810505,4330576.26666667,0.10770583152771,1,2,0,0,0,0,0,0,Normal
443,1,0,0x0011,0x0014,0.000085058,0.111241006,64128,69888,5.09572269444448,3.59373925858439,0,1449,0,5265,0.0014043716249999,0.0733382846666666,3.48972997167438E-06,0.0029471373227894,0.0018087625185315,0.0542875429798534,257462,4333768.8,1712.16282533335,3839.31144125432,TCP,2152,6006,8,6,14,2688,6410,1.56994414329529,1.66957020759583,336,535.340345681405,286589.285714286,1068.33333333333,2081.00366810505,4330576.26666667,0.107225656509399,1,2,0,0,0,0,0,0,Normal
80,1,0,0x0010,0x0010,10.238043328,0.010457998,501,131,0.0976517458442927,0.097582292041127,0,66,0,66,6.82338814466667,0.0072886616666666,27.9351824782092,1.16116595283803E-05,4.82486463352507,0.0034075885209896,0,0,6.44501522572332,6.44043127471438,TCP,0,0,3,3,6,198,198,30.7214169502258,30.7432827949524,66,0,0,66,0,0,0,0,3,0,0,0,0,0,0,Normal
80,1,0,0x0010,0x0010,10.236101985,0.011988785,501,261,0.0979352950375294,0.0978726735981922,0,66,0,66,6.809532546,0.0065331,27.822220399458,2.2324878196725E-05,4.81509954894133,0.0047249209725375,0,0,6.46372947247695,6.45959645748069,TCP,0,0,3,3,6,198,198,30.6324701309204,30.652069568634,66,0,0,66,0,0,0,0,3,0,0,0,0,0,0,Normal
80,1,0,0x0010,0x0010,10.235814449,0.011983635,501,261,0.0979607897810899,0.0978943899874943,0,66,0,66,6.807811022,0.0069239153333333,27.8082391144032,1.92701213585023E-05,4.8138895495572,0.0043897746364138,0,0,6.46541212555194,6.46102973917463,TCP,0,0,3,3,6,198,198,30.6244978904724,30.6452698707581,66,0,0,66,0,0,0,0,3,0,0,0,0,0,0,Normal
80,1,0,0x0010,0x0010,10.235772632,0.011977533,501,261,0.0979865351090437,0.0979210704738118,0,66,0,66,6.806568949,0.0068227996666666,27.79816595879,1.99339851719423E-05,4.8130175876462,0.0044647491723435,0,0,6.46711131719689,6.46279065127158,TCP,0,0,3,3,6,198,198,30.6164515018463,30.6369199752808,66,0,0,66,0,0,0,0,3,0,0,0,0,0,0,Normal
