forward,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
185.182.193.115 45505 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.011050583,5.5183e-05,64256,64384,2.123927519842558,2.2353607540056193,0.0,583,0.0,2962,0.06931624678571428,0.025301857841616253,5.410985643282499e-07,0.15619929597011162,0.0007355940214059995,30093.054945054944,910553.6944444445,298.86694386356,1202.872459072135,0.00040180799999999997,TCP,1038.0,4241.0,14.0,9.0,23.0,1970.0,4843.0,6.591562032699585,4.026195764541626,140.71428571428572,179.1855863594345,32107.47435897436,538.1111111111111,953.7391473097406,909618.3611111111,0.00012254714965820312,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 63497 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.451819911,4.5775e-05,64256,64512,4.935877180018678,6.30014705285942,0.0,583,0.0,2962,0.06279821000000001,0.015390361436537929,3.0192669327299996e-07,0.12144585779960626,0.0005494785648894777,28133.636363636364,910553.6944444445,709.1210215293501,3390.1791307775743,0.0003166443333333333,TCP,924.0,4241.0,12.0,9.0,21.0,1724.0,4843.0,2.4311788082122803,1.4285380840301514,143.66666666666666,174.06952633933372,30300.2,538.1111111111111,953.7391473097406,909618.3611111111,0.0001239776611328125,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 39205 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.380014717,3.9163e-05,64256,64512,5.0680548097266005,6.133859514233245,0.0,583,0.0,2962,0.05312325783333333,0.011282726117888098,3.4704841490812503e-07,0.10398371280947204,0.0005891081521317839,29173.969696969696,1004946.125,737.4019748152205,3662.6808624365262,0.00034954512500000003,TCP,946.0,4241.0,12.0,8.0,20.0,1746.0,4777.0,2.367772340774536,1.3042359352111816,145.5,177.23825772106878,31413.4,597.125,1001.8694579206842,1003742.4107142857,0.00016021728515625,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 60710 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.127000609,4.7389e-05,64256,64512,2.6465280223143886,2.9408756686236543,0.0,583,0.0,2962,0.07133363835714285,0.02740403791050159,2.1594388489669448e-07,0.1625586733177926,0.0004646976273844041,24154.18131868132,910553.6944444445,348.7745857978605,1582.5178736827065,0.0003250957777777778,TCP,913.0,4241.0,14.0,9.0,23.0,1845.0,4843.0,5.289949655532837,3.0603129863739014,131.78571428571428,160.57820205233017,25785.358974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.00011467933654785156,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 25788 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.080629988,0.000127759,64256,64512,3.6950666689526774,4.454337653138287,0.0,583,0.0,2962,0.056869723076923076,0.01370944604056146,4.870409085034286e-07,0.1148135865409056,0.000697883162501739,27083.4358974359,1004946.125,514.1827387796457,2659.7963711301995,0.000387233,TCP,943.0,4241.0,13.0,8.0,21.0,1809.0,4777.0,3.5182044506073,1.7960021495819092,139.15384615384616,170.37416488601215,29027.35606060606,597.125,1001.8694579206842,1003742.4107142857,5.602836608886719e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 16651 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.048026479,9.3705e-05,64256,64512,2.4472150068637997,2.4998197751702698,0.0,583,0.0,2962,0.04474579935714286,0.008454684425822723,5.581841031580777e-06,0.0902924770432995,0.0023625920154738476,25333.14285714286,910553.6944444445,327.57720877591146,1345.1807967944019,0.0013261455555555555,TCP,942.0,4241.0,14.0,9.0,23.0,1874.0,4843.0,5.7207887172698975,3.60025954246521,133.85714285714286,164.43216199222067,27037.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,8.034706115722656e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 5265 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.810046787,6.3249e-05,64256,64512,3.8818015103130064,5.404630068961094,0.0,583,0.0,2962,0.08279746657142857,0.043445504408564845,2.801298540263611e-07,0.2046799434510282,0.0005292729485117874,26916.027472527472,910553.6944444445,529.3113630848235,2908.291491553175,0.0003512548888888889,TCP,977.0,4241.0,14.0,9.0,23.0,1909.0,4843.0,3.6065728664398193,1.665238857269287,136.35714285714286,169.47558632137657,28721.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,0.0001201629638671875,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 32869 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.218814641,5.2407e-05,64256,64512,4.834310138034101,5.858710070220155,0.0,583,0.0,2962,0.043428009846153845,0.004009967096092434,1.2132630124135534e-06,0.062094585854135236,0.00110148218887713,26417.089743589742,1004946.125,667.134799048706,3498.3822506802103,0.000664895875,TCP,928.0,4241.0,13.0,8.0,21.0,1794.0,4777.0,2.6891117095947266,1.3654882907867432,138.0,168.27592780545848,28316.78787878788,597.125,1001.8694579206842,1003742.4107142857,6.771087646484375e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 61593 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,1.315987255,0.000270876,64256,64384,1.9502331368672432,2.925878580654117,0.0,583,0.0,2962,0.1888680473076923,0.17087785829184174,2.080168220220786e-06,0.4053463123958633,0.0014422788288749114,32047.358974358973,1004946.125,285.48412765064336,1747.1152474730898,0.0008140147500000001,TCP,1037.0,4241.0,13.0,8.0,21.0,1903.0,4777.0,6.66586971282959,2.7342214584350586,146.3846153846154,185.29458527796578,34334.083333333336,597.125,1001.8694579206842,1003742.4107142857,6.723403930664062e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 16389 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.25480931,1.6761e-05,64256,64384,3.103263004462348,3.430347661701326,0.0,583,0.0,2962,0.053938694071428574,0.007086582107285526,2.1018573691961115e-07,0.08266492538657605,0.00045846018029880323,27156.43956043956,910553.6944444445,424.26038503863816,1845.9081917355024,0.00027453011111111113,TCP,982.0,4241.0,14.0,9.0,23.0,1914.0,4843.0,4.511380434036255,2.623640775680542,136.71428571428572,170.22906889669548,28977.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,6.890296936035156e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 48502 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.357176823,0.000137548,64256,64512,2.4101771927798232,2.8480988247181305,0.0,583,0.0,2962,0.08888931253846154,0.0216713081221759,3.4490862356984997e-06,0.14435302654022528,0.001857171568729852,25703.74358974359,1004946.125,329.45268242844196,1700.6710107098138,0.00101685525,TCP,911.0,4241.0,13.0,8.0,21.0,1777.0,4777.0,5.393794298171997,2.8088912963867188,136.69230769230768,166.00244156656433,27556.810606060608,597.125,1001.8694579206842,1003742.4107142857,1.4066696166992188e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 33779 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.613429977,4.8642e-05,64256,64512,5.388961762124079,7.87394918368922,0.0,583,0.0,2962,0.061817658071428576,0.024714160765183506,4.766917442818611e-07,0.15437458393928372,0.0006904286670481325,26585.45054945055,910553.6944444445,732.1289479685713,4237.059544067432,0.0004807671111111111,TCP,970.0,4241.0,14.0,9.0,23.0,1902.0,4843.0,2.59790301322937,1.1430096626281738,135.85714285714286,168.43422972659013,28370.089743589742,538.1111111111111,953.7391473097406,909618.3611111111,6.413459777832031e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 6666 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.642670454,3.1949e-05,64256,64512,4.773630424412265,6.931035812346433,0.0,583,0.0,2962,0.07246645414285714,0.028593575553239735,7.049590625311111e-07,0.16604931925888258,0.0008396184029254666,24708.335164835164,910553.6944444445,633.8699256416002,3729.6673821326417,0.0006143498888888889,TCP,927.0,4241.0,14.0,9.0,23.0,1859.0,4843.0,2.9327783584594727,1.2985072135925293,132.78571428571428,162.40042313952705,26373.897435897437,538.1111111111111,953.7391473097406,909618.3611111111,6.604194641113281e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 32294 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.402150856,4.7488e-05,64256,64512,6.157384666459325,8.691759176560062,0.0,583,0.0,2962,0.05026122921428571,0.011250357997042177,3.6980260687727776e-07,0.10415641841551491,0.0006081139752359567,25505.186813186814,910553.6944444445,825.9691716864722,4677.132188008931,0.0003568764444444444,TCP,946.0,4241.0,14.0,9.0,23.0,1878.0,4843.0,2.2736926078796387,1.035463571548462,134.14285714285714,164.98745096024416,27220.858974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.00012421607971191406,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 50107 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.224947367,6.6866e-05,64256,64384,4.564193624236269,6.301760954601011,0.0,583,0.0,2962,0.06236004861538462,0.016020110113127928,7.467360694648571e-07,0.12411265862857736,0.0008641389179205257,29237.74358974359,1004946.125,650.5731373622929,3762.939010016129,0.000627442,TCP,987.0,4241.0,13.0,8.0,21.0,1853.0,4777.0,2.8482577800750732,1.269486427307129,142.53846153846155,176.99723932104908,31328.022727272728,597.125,1001.8694579206842,1003742.4107142857,0.0001285076141357422,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 1508 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.088401569,6.0894e-05,64256,64512,3.248169883854647,3.6379022160818586,0.0,583,0.0,2962,0.058566882142857137,0.01945623426245452,2.7976180303625e-07,0.13697214590230072,0.0005289251393498422,25548.554945054944,910553.6944444445,435.95080084020583,1957.5956036093824,0.00030515833333333336,TCP,947.0,4241.0,14.0,9.0,23.0,1879.0,4843.0,4.310119390487671,2.4739532470703125,134.21428571428572,165.12714603896708,27266.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,1.9788742065429688e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 47053 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.343807467,6.7136e-05,64256,64512,8.974204318450209,14.226424423688036,0.0,583,0.0,2962,0.038838215714285716,0.00783769892223139,2.355873076043611e-07,0.08693549967407026,0.00048537336927808586,24913.032967032967,910553.6944444445,1194.8512035422277,7655.397053769017,0.0002738708888888889,TCP,932.0,4241.0,14.0,9.0,23.0,1864.0,4843.0,1.5600268840789795,0.6326255798339844,133.14285714285714,163.06868931802154,26591.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,7.43865966796875e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 13045 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.25596393,5.1816e-05,64256,64512,6.2237641186724195,7.890874436410696,0.0,583,0.0,2962,0.038775333071428573,0.004568957516072168,5.561661245759445e-07,0.06637605337715352,0.000745765462176913,24708.335164835164,910553.6944444445,826.4269640437162,4246.167210615223,0.0003717027777777778,TCP,927.0,4241.0,14.0,9.0,23.0,1859.0,4843.0,2.2494425773620605,1.1405580043792725,132.78571428571428,162.40042313952705,26373.897435897437,538.1111111111111,953.7391473097406,909618.3611111111,0.0002968311309814453,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 55980 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.128507026,2.114e-05,64256,64512,1.9930103070970442,2.048393742351842,0.0,583,0.0,2962,0.059962156928571424,0.013797682890497988,1.4483281380825e-07,0.11534690503672661,0.00038056906575318234,25548.554945054944,910553.6944444445,267.490454788239,1102.2634326899968,0.0002593716666666667,TCP,947.0,4241.0,14.0,9.0,23.0,1879.0,4843.0,7.024549722671509,4.393686532974243,134.21428571428572,165.12714603896708,27266.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,3.123283386230469e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 47227 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.697536109,0.003621603,64256,64512,2.8905389852116006,3.6866592182262816,0.0,583,0.0,2962,0.1001237675,0.04568368235914165,1.3775813487362502e-06,0.20988597445967322,0.0011737041146457016,26773.494505494506,910553.6944444445,393.52623612952215,1983.8322882077646,0.0007164633333333333,TCP,974.0,4241.0,14.0,9.0,23.0,1906.0,4843.0,4.8433873653411865,2.441234588623047,136.14285714285714,169.0273456862634,28570.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,9.870529174804688e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 60707 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.144710335,9.686e-05,64256,64512,1.8720179111036384,1.9648589220490682,0.0,583,0.0,2962,0.07690052921428571,0.01943072265405691,4.011513161528612e-07,0.13688231541566967,0.0006333650733604286,24587.23076923077,910553.6944444445,248.1760887863109,1057.3124177204043,0.0003880288888888889,TCP,924.0,4241.0,14.0,9.0,23.0,1856.0,4843.0,7.478560924530029,4.58048152923584,132.57142857142858,162.00383819448103,26245.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,5.5789947509765625e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 57296 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.850836875,0.000136505,64256,64512,2.843616693941964,3.8512354635064154,0.0,583,0.0,2962,0.10814455646153846,0.05313974361429669,5.122209920494107e-07,0.22604403845587062,0.0007156961590293822,27083.4358974359,1004946.125,395.7001999493086,2299.6689761462685,0.000496726375,TCP,943.0,4241.0,13.0,8.0,21.0,1809.0,4777.0,4.571642875671387,2.0772554874420166,139.15384615384616,170.37416488601215,29027.35606060606,597.125,1001.8694579206842,1003742.4107142857,7.677078247070312e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 64334 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.643553708,5.4191e-05,64256,64512,3.0413857745171295,3.6235529420731427,0.0,583,0.0,2962,0.08286685461538462,0.03058179348157962,3.489648932473611e-07,0.17148052558633306,0.0005907325056634018,27037.9358974359,910553.6944444445,422.98657540976694,1949.8740998289145,0.0003880498888888889,TCP,942.0,4241.0,13.0,9.0,22.0,1808.0,4843.0,4.274367332458496,2.483750104904175,139.07692307692307,170.2316603391337,28978.81818181818,538.1111111111111,953.7391473097406,909618.3611111111,4.601478576660156e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 5249 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.415056946,0.000149449,64256,64512,2.628811287959565,3.306499403874035,0.0,583,0.0,2962,0.09606942823076924,0.03047286121125934,6.179266477211429e-07,0.17117484653928966,0.0007860831048439745,26460.4358974359,1004946.125,362.97817399133993,1974.3934565382833,0.000480486,TCP,929.0,4241.0,13.0,8.0,21.0,1795.0,4777.0,4.9452009201049805,2.4194772243499756,138.07692307692307,168.4131598903198,28362.992424242424,597.125,1001.8694579206842,1003742.4107142857,0.0002827644348144531,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 58923 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.283623829,3.8742e-05,64256,64512,2.4178203452848157,2.6960155341403413,0.0,583,0.0,2962,0.07977317742857143,0.022707911544385118,4.259728930737501e-07,0.1479760612515221,0.000652665988905313,25418.879120879123,910553.6944444445,323.9879262681653,1450.7559146490748,0.00040486266666666667,TCP,944.0,4241.0,14.0,9.0,23.0,1876.0,4843.0,5.790339231491089,3.338259696960449,134.0,164.70910643795546,27129.089743589742,538.1111111111111,953.7391473097406,909618.3611111111,5.173683166503906e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 21260 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.08170126,0.000266889,64256,64512,6.629698097148763,7.34303632172174,0.0,583,0.0,2962,0.026102699923076924,0.0009401321906127322,1.6673693072421947e-06,0.030066148077273716,0.0012912665515849911,27452.97435897436,910553.6944444445,926.6278032707155,3951.369434010932,0.0006517822222222222,TCP,951.0,4241.0,13.0,9.0,22.0,1817.0,4843.0,1.9608736038208008,1.2256510257720947,139.76923076923077,171.5274295583919,29421.659090909092,538.1111111111111,953.7391473097406,909618.3611111111,2.9087066650390625e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 52666 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.395810503,5.6977e-05,64256,64512,1.755409431919827,1.895651368247881,0.0,583,0.0,2962,0.09158581515384615,0.026399899861382962,7.958719963405001e-07,0.1593251991917274,0.0008921165822584513,27546.897435897437,1004946.125,245.62228897401272,1131.940823265016,0.00057261325,TCP,953.0,4241.0,13.0,8.0,21.0,1819.0,4777.0,7.405679702758789,4.220185279846191,139.92307692307693,171.81938631933102,29521.901515151516,597.125,1001.8694579206842,1003742.4107142857,8.893013000488281e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 34630 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.330453919,6.5823e-05,64256,64512,1.8733370118963986,1.9252050883828775,0.0,583,0.0,2962,0.09347499408333333,0.023106522133373917,5.00847052875611e-07,0.14880776316381034,0.0007077054845595101,30776.810606060608,910553.6944444445,277.409989178325,1035.9742492264752,0.00047123211111111107,TCP,977.0,4241.0,12.0,9.0,21.0,1777.0,4843.0,6.405681371688843,4.674826622009277,148.08333333333334,182.0202286460591,33131.36363636364,538.1111111111111,953.7391473097406,909618.3611111111,0.00020360946655273438,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 25775 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.066623694,4.2288e-05,64256,64512,1.2398824177669308,1.2770538669716271,0.0,583,0.0,2962,0.10088305538461538,0.043970798502150514,1.079971021824268e-06,0.20562007184216108,0.0010392165423165028,28772.858974358973,1004946.125,175.87255218170927,762.5607903154329,0.0007201466250000001,TCP,978.0,4241.0,13.0,8.0,21.0,1844.0,4777.0,10.484865188598633,6.264418601989746,141.84615384615384,175.58810272390843,30831.18181818182,597.125,1001.8694579206842,1003742.4107142857,1.0967254638671875e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 24320 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.373071773,4.3201e-05,64256,64384,1.7723064313561543,1.9079684605285505,0.0,583,0.0,2962,0.08977859030769231,0.025371895920848167,1.5345358471919821e-06,0.15619236143309415,0.0012387638383453007,32107.47435897436,1004946.125,259.57472656170137,1139.2956669931107,0.000960894375,TCP,1038.0,4241.0,13.0,8.0,21.0,1904.0,4777.0,7.3350746631622314,4.192941427230835,146.46153846153845,185.4682035968822,34398.454545454544,597.125,1001.8694579206842,1003742.4107142857,3.0517578125e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 63220 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.518113196,4.0075e-05,64256,64512,3.6846218765476917,4.821989622092171,0.0,583,0.0,2962,0.07509205915384616,0.020368853220290056,2.0820851664345e-06,0.13994797529346553,0.0014429432304960926,27641.4358974359,1004946.125,516.130495168719,2879.330553091788,0.00102787325,TCP,955.0,4241.0,13.0,8.0,21.0,1821.0,4777.0,3.528177499771118,1.6590662002563477,140.07692307692307,172.11278455146964,29622.810606060608,597.125,1001.8694579206842,1003742.4107142857,9.441375732421875e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
