dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,960,0,3,0,3,1086,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26291,0x0002,0x0014,0,0.000073787,1024,0,0,13573.7993527508,0,60,0,54,0,0,0,0,0,0,0,0,0,732985.165048544,TCP,0,0,1,1,2,60,54,0,7.36713409423828E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
47,0x0002,0x0014,0,0.000088164,1024,0,0,11335.9567567568,0,60,0,54,0,0,0,0,0,0,0,0,0,612141.664864865,TCP,0,0,1,1,2,60,54,0,8.82148742675781E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.077735624,501,501,0,12.8641480036559,0,66,0,66,0,0,0,0,0,0,0,0,0,849.033768241291,TCP,0,0,1,1,2,66,66,0,0.0777354240417481,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.014608944,501,506,0,68.4504936760506,0,66,0,66,0,0,0,0,0,0,0,0,0,4517.73258261934,TCP,0,0,1,1,2,66,66,0,0.0146090984344482,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000113351,0.000000291,501,128,211.804118114908,56.5235801063278,0,105,0,66,0.000166706,0.0085691935,5.12534285262857E-08,0.000146852180109012,0.000211770512490526,0.0121182581301527,368.25,0,17314.9866558938,3730.55628701763,TCP,63,0,4,2,6,327,132,0.0188853740692139,0.0353834629058838,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
37191,0x0004,0x0014,0.038857002,0.00007505,1200,0,51.371510107598,13315.2507936508,0,60,0,54,0,0,0,0,0,0,0,0,3082.29060645588,719023.542857143,TCP,0,0,2,1,3,120,54,0.0389320850372314,7.51018524169922E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,
44449,0x0018,0x0010,0.000011862,0.00000004,3153,4112,0.302487754944592,0.239201289998941,0,4392,0,119,0.00083498430449827,0.0151788081116505,2.44809453636481E-05,0.011617942440651,0.00494568176041193,0.107786559647532,1626389.34142114,374.573599681096,638.142402548991,16.5842357161563,TCP,1188164,6655,578,618,1196,1219376,42847,1910.82115077972,2583.59810686111,2109.64705882353,1273.64641706486,1622175.19570215,69.331715210356,16.8173040457652,282.82171536771,0,0,124,0,0,0,0,0,0,
37191,0x0004,0x0014,0.038857002,0.00007505,1200,0,51.371510107598,13315.2507936508,0,60,0,54,0,0,0,0,0,0,0,0,3082.29060645588,719023.542857143,TCP,0,0,2,1,3,120,54,0.0389320850372314,7.51018524169922E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000248002,0.005068686,501,265,376.170762331839,197.295451338257,0,105,0,105,0,0,0,0,0,0,0,0,32162.6001793722,20716.022390517,TCP,39,39,2,1,3,171,105,0.00531673431396484,0.00506854057312012,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0011,0.000039443,0.003532634,501,137,0.578087203890757,0.768983570538587,0,66,0,66,0.862897567333333,0.0039287665,1.78693962470309,3.138419151125E-07,1.22029355235502,0.00056021595399676,0,0,38.1537554567899,50.7529156555467,TCP,0,0,3,2,5,198,132,5.189528465271,2.6008358001709,66,0,0,66,0,0,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.000012013,0.000315768,501,84,25.0695444146754,12.6332301557102,0,287,0,233,0.0000587445,0.0265369293333333,6.95917594428571E-09,0.00198312515343185,7.80338320938425E-05,0.0445322933771869,12804.25,7392.33333333333,4054.99880907375,1739.17468476944,TCP,383,215,4,3,7,647,413,0.159556150436401,0.237468957901001,161.75,93.5307436087194,8748,137.666666666667,85.9786795277372,7392.33333333333,0,0,2,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,2880,0,9,0,9,3258,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0.000018675,0.000226111,501,267,436.361215147732,178.914985283453,0,105,0,66,0.000516578,0.00124812566666667,4.43265622624572E-07,3.29443138254533E-06,0.000622782000218776,0.00181505685380523,368.25,0,35672.5293383271,11808.3890287079,TCP,63,0,4,3,7,327,198,0.00916671752929688,0.0167677402496338,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000071134,0.00000014,501,267,358.824878090512,163.161223814988,0,105,0,66,0.00065217825,0.001795766,1.17960053014193E-06,6.448545463752E-06,0.00101594806160265,0.00253939864214975,368.25,0,29333.9337838994,10768.6407717892,TCP,63,0,4,2,6,327,132,0.0111474990844727,0.0122578144073486,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000068538,0.000000311,501,276,274.164395202144,133.381161355975,0,105,0,66,0.0009010165,0.001980977,2.55089259131571E-06,7.846075607112E-06,0.00149399833246267,0.00280108471973127,368.25,0,22412.9393077753,8803.15664949437,TCP,63,0,4,2,6,327,132,0.014589786529541,0.0149946212768555,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
25,0x0002,0x0014,0,0.000077284,29200,0,0,12945.3827160494,0,74,0,54,0,0,0,0,0,0,0,0,0,699050.666666667,TCP,0,0,1,1,2,74,54,0,7.72476196289062E-05,74,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000075921,0.000000611,3104,19336,194.934306230102,98.1973638002482,0,105,0,105,0,0.005091904,0,5.1842528823698E-05,0,0.0072001756106152,0,760.5,16666.8831826738,8395.87460492122,TCP,39,39,2,2,4,171,171,0.0102598667144775,0.0203671455383301,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000058579,0.015639324,501,425,127.407056393433,63.9414598451125,0,105,0,105,0,0,0,0,0,0,0,0,10893.3033216385,6713.85328373681,TCP,39,39,2,1,3,171,105,0.015697717666626,0.0156393051147461,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000045054,0.003710715,5359,30,532.508601536215,269.487535337959,0,105,0,105,0,0,0,0,0,0,0,0,45529.4854313464,28296.1912104857,TCP,39,39,2,1,3,171,105,0.00375580787658691,0.00371074676513672,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.0001072,0.000000381,501,8,553.374760868131,180.190918073635,0,105,0,66,0.0002271585,0.0023742295,1.14041684713429E-07,1.12703134019045E-05,0.000315889971547452,0.00335712874371903,368.25,0,45238.3867009697,11892.6005928599,TCP,63,0,4,2,6,327,132,0.00722837448120117,0.0110993385314941,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000058789,0.00000006,501,8,535.927679284459,191.55571793935,0,105,0,66,0.00029044125,0.002058792,2.38905445020214E-07,8.476754895648E-06,0.000457211400112341,0.00291148671569149,368.25,0,43812.0877815046,12642.6773839971,TCP,63,0,4,2,6,327,132,0.00746369361877441,0.0104408264160156,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
8304,0x0012,0,0,0,64240,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,TCP,0,0,1,0,1,58,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
4749,0x0012,0,0,0,64240,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,TCP,0,0,1,0,1,58,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12112,0x0012,0,0,0,64240,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,TCP,0,0,1,0,1,58,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
53789,0x0012,0,0,0,64240,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,TCP,0,0,1,0,1,58,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
443,0x0010,0x0018,0.000037129,0.003601922,501,142,549.568134171908,277.621392639661,0,105,0,105,0,0,0,0,0,0,0,0,46988.0754716981,29150.2462271644,TCP,39,39,2,1,3,171,105,0.00363922119140625,0.00360202789306641,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000018584,0.004956336,501,142,402.022812230423,201.765634019627,0,105,0,105,0,0,0,0,0,0,0,0,34372.9504457011,21185.3915720608,TCP,39,39,2,1,3,171,105,0.0049748420715332,0.00495624542236328,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000042408,0.006448558,501,33,308.121505968779,155.07464783525,0,105,0,105,0,0,0,0,0,0,0,0,26344.3887603306,16282.8380227012,TCP,39,39,2,1,3,171,105,0.00649094581604004,0.00644850730895996,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000138167,0.001463778,501,8,425.817664974619,177.837778248887,0,105,0,66,0.000230068666666667,0.002901432,6.60169613058667E-08,4.133698047432E-06,0.000234550920743355,0.00203314978479993,387,0,37046.1368527919,11737.2933644265,TCP,63,0,3,2,5,261,132,0.00704526901245117,0.0112462043762207,87,16.9705627484771,288,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000153095,0.014062836,501,425,140.687082816221,71.1091821510918,0,112,0,112,0,0,0,0,0,0,0,0,12521.1503706437,7964.22840092228,TCP,46,46,2,1,3,178,112,0.0142159461975098,0.0140628814697266,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000031319,0.000000811,1690,501,1.156215054527,0.93047592479309,0,1991,0,287,0.2777081708,0.00955236125,0.317397242561843,0.000111869593880015,0.534469380138525,0.0105768423397541,733921.7,9316.33333333333,530.471467016987,139.106150756567,TCP,1964,334,5,4,9,2294,598,4.32445502281189,4.29887533187866,458.8,962.5,926406.25,149.5,96.5211548487342,9316.33333333333,0,0,3,0,0,0,0,0,0,
14386,0x0004,0x0014,0.038731528,0.000082873,1200,0,51.5270761670762,12052.5977011494,0,60,0,54,0,0,0,0,0,0,0,0,3091.62457002457,650840.275862069,TCP,0,0,2,1,3,120,54,0.0388145446777344,8.29696655273438E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
25,0x0002,0x0014,0,0.00006424,29200,0,0,15592.2081784387,0,74,0,54,0,0,0,0,0,0,0,0,0,841979.241635688,TCP,0,0,1,1,2,74,54,0,6.41345977783203E-05,74,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
38935,0x0004,0x0014,0.039025326,0.00006988,1200,0,51.1569112929783,14266.3401360544,0,60,0,54,0,0,0,0,0,0,0,0,3069.4146775787,770382.367346939,TCP,0,0,2,1,3,120,54,0.039095401763916,7.00950622558594E-05,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.014682892,501,506,0,68.1059348867419,0,66,0,66,0,0,0,0,0,0,0,0,0,4494.99170252497,TCP,0,0,1,1,2,66,66,0,0.0146830081939697,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.077457635,501,501,0,12.9103176557498,0,66,0,66,0,0,0,0,0,0,0,0,0,852.080965279488,TCP,0,0,1,1,2,66,66,0,0.0774574279785156,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000082644,0.022995512,501,814,86.6618593551453,43.486822187662,0,105,0,105,0,0,0,0,0,0,0,0,7409.58897486492,4566.11632970451,TCP,39,39,2,1,3,171,105,0.0230782032012939,0.0229954719543457,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0004,0.000085469,0.017701187,501,0,213.651733183914,45.9372871146159,0,100,0,60,0.00027737675,0.008548974,1.92486499408214E-07,8.83699888635433E-05,0.000410396987053009,0.0094005313075136,531.583333333333,0,15649.9894557217,2756.23722687695,TCP,77,0,4,4,8,293,240,0.0187220573425293,0.0870752334594727,73.25,17.8978583448784,320.333333333333,60,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000024205,0.00003195,501,136,264.875528891696,124.183686158401,0,105,0,66,0.0008834285,0.0022795735,2.60654013695343E-06,1.01036227955045E-05,0.00151020615143571,0.00317861963680848,368.25,0,21653.5744868961,8196.12328645448,TCP,63,0,4,2,6,327,132,0.015101432800293,0.0161051750183105,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000142835,0.000000401,501,258,287.104113902389,91.7329134133806,0,105,0,66,0.000399379,0.0047233275,4.10337151926286E-07,4.46120694488045E-05,0.000599203644794906,0.00667922671039129,368.25,0,23470.7613115203,6054.37228528312,TCP,63,0,4,2,6,327,132,0.0139322280883789,0.0218024253845215,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000011881,0.000361174,501,8,281.015979364175,124.88065145222,0,105,0,66,0.00076105525,0.0025779395,1.91277657097393E-06,9.8280985639805E-06,0.00129370765615814,0.00313497983470078,368.25,0,22973.0563130213,8242.12299584655,TCP,63,0,4,2,6,327,132,0.0142340660095215,0.0160152912139893,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000028073,0.000411306,501,8,379.18040048818,155.238225660196,0,105,0,66,0.00049394575,0.0023498035,7.81415525519643E-07,7.5155451150125E-06,0.000826884867940929,0.00274144945512634,368.25,0,30997.9977399087,10245.7228935729,TCP,63,0,4,2,6,327,132,0.0105490684509277,0.0128834247589111,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,
53579,0x0010,0x0018,0.00000004,0.000043371,4112,3153,1.02822661146723,1.09025649108683,0,119,0,4392,0.00284411327947598,0.000278873140646976,0.000764220619812007,8.81597980570135E-06,0.0276344787989125,0.00296917156892311,80.1496598639456,439590.385836255,63.1917842252664,2970.51804921864,TCP,1145,1898800,687,711,1398,42221,1937194,668.140653371811,652.140120983124,61.4570596797671,7.88182397124296,62.1231491136601,2724.60478199719,663.01612788548,439590.385836255,0,0,663,0,0,0,0,0,0,
443,0x0004,0x0004,0.000033602,0.000000151,0,0,135.544984488108,57.490083199693,0,105,0,90,0.0003807432,0.00407934725,5.48562280552622E-07,5.12455181971449E-05,0.000702642193792374,0.00715859750210507,325.8,144,10003.2198552223,3966.81574077881,TCP,63,24,5,4,9,369,276,0.0368881225585937,0.0695772171020508,73.8,16.9705627484771,288,69,14.2828568570857,204,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0011,0.000029715,0.001463868,501,8,420.03244650666,177.867944531614,0,105,0,66,0.000262823,0.0027976735,1.477451303016E-07,3.5580742236605E-06,0.000350885938615385,0.00188628582766783,387,0,36542.8228460794,11739.2843390866,TCP,63,0,3,2,5,261,132,0.00714230537414551,0.0112442970275879,87,16.9705627484771,288,66,0,0,0,0,1,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,960,0,3,0,3,1086,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.014754235,501,506,0,67.777968101094,0,66,0,66,0,0,0,0,0,0,0,0,0,4473.3458946722,TCP,0,0,1,1,2,66,66,0,0.014754056930542,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.077465541,501,501,0,12.9089666804139,0,66,0,66,0,0,0,0,0,0,0,0,0,851.991800907317,TCP,0,0,1,1,2,66,66,0,0.0774655342102051,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000024826,0.000117319,504,136,606.551554591468,188.085381165919,0,105,0,66,0.00015919675,0.0023817285,6.83906989699286E-08,1.02551007673805E-05,0.000244625962642332,0.00320235862566648,368.25,0,49585.5895878525,12413.6351569507,TCP,63,0,4,2,6,327,132,0.00659465789794922,0.0106334686279297,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0004,0x0010,0.000027221,0.003659049,0,5095,158.760891782429,170.981482425119,0,105,0,105,0.000818279,0.00189621375,2.71758934592667E-06,4.72412336998425E-06,0.00156391509083262,0.00217350485851407,325.8,380.25,12097.5799538211,12951.8472937028,TCP,63,39,5,4,9,381,303,0.0314939022064209,0.0233943462371826,76.2,15.0996688705415,228,75.75,19.5,380.25,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000010379,0.000159227,501,8,121.361207158461,73.7213765950715,0,105,0,66,0.00241640775,0.001994492,1.99304339829722E-05,6.73639524045E-06,0.00417601840693988,0.00259545665354866,368.25,0,9921.27868520421,4865.61085527472,TCP,63,0,4,2,6,327,132,0.0329594612121582,0.0271291732788086,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000016581,0.000285602,501,8,202.361875354313,106.652020240547,0,105,0,66,0.001298725,0.0021703395,5.37115330841772E-06,7.1044708878125E-06,0.00216789278906165,0.00266542133401316,368.25,0,16543.0833102151,7039.03333587612,TCP,63,0,4,2,6,327,132,0.0197665691375732,0.0187525749206543,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000013315,0.000066855,501,181,193.470899592929,105.873990306947,0,105,0,66,0.00140530625,0.0019352915,6.6231084729305E-06,6.9821099090645E-06,0.0024073262998219,0.00264236823873292,368.25,0,15816.2460417219,6987.68336025848,TCP,63,0,4,2,6,327,132,0.0206749439239502,0.018890380859375,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000067055,0.000000421,501,163,161.962562869858,56.1351213897588,0,112,0,66,0.00087263875,0.0071953435,2.41825396384593E-06,0.000103533819562013,0.00145463817438055,0.0101751569797233,531.583333333333,0,13807.3084846554,3704.91801172408,TCP,77,0,4,2,6,341,132,0.0246970653533936,0.0356283187866211,85.25,17.8978583448784,320.333333333333,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000107581,0.000000531,501,221,47.205643107761,11.9823220708431,0,112,0,66,0.00017625625,0.0414295,6.20954942973571E-08,0.00343271894480592,0.000233095597363373,0.0585894098349345,531.583333333333,0,4024.28107493662,790.833256675647,TCP,77,0,4,2,6,341,132,0.084735631942749,0.16691255569458,85.25,17.8978583448784,320.333333333333,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0004,0x0010,0.00001055,0.00000005,0,424,131.305888614094,110.655972984382,0,105,0,90,0.000623283333333333,0.0013752448,1.99154964454533E-06,3.0893657965877E-06,0.00135114291404224,0.0017576591810097,287.1,115.2,9257.06514729362,7834.44288729422,TCP,63,24,6,5,11,423,354,0.0456948280334473,0.0451850891113281,70.5,15.6460857724864,244.8,70.8,10.733126291999,115.2,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0011,0.000025037,0.000879008,501,8,504.790468167048,190.23080935211,0,105,0,66,0.00028465525,0.002291325,2.467221474785E-07,3.989278616978E-06,0.000464630906251067,0.00199731785577008,368.25,0,41266.6207726562,12555.2334172393,TCP,63,0,4,2,6,327,132,0.00792407989501953,0.0105135440826416,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000014587,0.000085439,501,137,367.180600542765,148.905795686518,0,105,0,66,0.00052163975,0.002343156,8.88216214825357E-07,1.0194572104178E-05,0.000881583341478381,0.0031928940014003,368.25,0,30017.014094371,9827.7825153102,TCP,63,0,4,2,6,327,132,0.0108938217163086,0.0134313106536865,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,
123,0,0,0,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,UDP,48,48,1,1,2,90,90,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0011,0.000078196,0.000000441,501,286,536.716337694744,207.003454742868,0,105,0,66,0.00034174975,0.001771125,3.18231972332786E-07,6.270643655712E-06,0.000527686436997567,0.00250412532747704,368.25,0,43876.5606065453,13662.2280130293,TCP,63,0,4,2,6,327,132,0.00745272636413574,0.00966167449951172,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.000115115,0.000000501,501,84,49.2643361571552,12.4724312043915,0,105,0,66,0.00014445925,0.039857252,3.53315239962143E-08,0.003177121200552,0.000175826856585356,0.0563659578163274,368.25,0,4027.35948084744,823.180459489839,TCP,63,0,4,2,6,327,132,0.0811946392059326,0.160353660583496,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,640,0,2,0,2,724,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53579,0x0010,0x0018,0.00000005,0.000006822,4112,3153,1.86249148964023,1.77227973759047,0,148,0,4392,0.00168268613537906,0.000136068188785047,2.51459976644033E-05,7.33446843163337E-07,0.005012315105883,0.00085641511147535,84.2788629138078,465288.905260947,114.549950408866,4987.77158657835,TCP,947,1476774,554,535,1089,34073,1505664,297.451023578644,301.871080875397,61.5036101083033,8.01185502881195,64.1898210026994,2814.32523364486,682.120887571219,465288.905260947,0,0,534,0,0,0,0,0,0,
443,0x0010,0x0011,0.000090809,0.000000511,501,428,680.203365092236,201.93076886043,0,105,0,66,0.0001308165,0.0022600495,2.98231193602857E-08,1.02110284659645E-05,0.000161540179027541,0.00319546999140416,368.25,0,55606.6250962903,13327.4307447884,TCP,63,0,4,2,6,327,132,0.00588059425354004,0.00990438461303711,81.75,13.856406460551,192,66,0,0,0,0,1,0,0,0,0,0,0,
dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,
53579,0x0010,0x0018,0.002984195,0.000027081,4112,3153,1.2102240960808,1.21002174241258,0,119,0,2946,0.00315957577035831,0.000397052575221239,0.00086340115620171,1.33866891987563E-05,0.029371722128565,0.00365878247491652,95.5026542183207,483265.208812085,74.6791051340546,3218.15812082354,TCP,1186,1766588,614,678,1292,37888,1803200,507.344054698944,560.320510149002,61.7068403908795,8.50991182069872,72.4185991960678,2659.58702064897,695.172790615459,483265.208812085,0,0,590,0,0,0,0,0,0,
51014,0x0018,0x0010,0.000220311,0.000013045,84,501,1744.960754403,1140.53133922502,0,233,0,66,0.000319612666666667,0.0000173225,1.15000918547467E-07,3.65940125E-11,0.000309570830004307,6.04929851305091E-06,7392.33333333333,0,240222.930522812,75275.0683888511,TCP,215,0,3,2,5,413,132,0.00171923637390137,0.00175356864929199,137.666666666667,84.1457069611992,7080.5,66,0,0,0,0,1,0,0,0,0,0,0,
2011,0x0002,0x0014,0,0.000109434,16384,0,0,9137.91721132898,0,60,0,54,0,0,0,0,0,0,0,0,0,493447.529411765,TCP,0,0,1,1,2,60,54,0,0.000109434127807617,60,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
